Date;Region/City;Region/City-Eng;Region_ID;Day-Confirmed;Day-Deaths;Day-Recovered;Confirmed;Deaths;Recovered
08/05/2020;Республика Дагестан;Republic of Dagestan;500;960;10;1170;24680;170;5080
08/05/2020;Республика Ингушетия;Republic of Ingushetia;600;410;0;20;11080;280;2500
08/05/2020;Республика Калмыкия;Republic of Kalmykia;800;260;0;250;4050;50;940
08/05/2020;Республика Карелия;Republic of Karelia;1000;130;0;110;1250;0;300
08/05/2020;Республика Коми;Komi Republic;1100;110;0;500;7930;110;1940
08/05/2020;Республика Крым;Republic of Crimea;8200;170;0;0;1770;10;440
08/05/2020;Республика Марий Эл;Mari El Republic;1200;310;0;290;8450;40;5370
08/05/2020;Республика Мордовия;Republic of Mordovia;1300;370;20;150;10550;80;1600
08/05/2020;Республика Саха (Якутия);Sakha Republic (Yakutia);1400;520;0;0;4370;40;660
08/05/2020;Республика Северная Осетия - Алания;Republic of North Ossetia–Alania;1500;940;10;210;14360;100;2620
08/05/2020;Республика Татарстан;Republic of Tatarstan;1600;830;0;440;14980;40;2280
08/05/2020;Республика Тыва;Tuva Republic;1700;10;0;0;560;0;290
08/05/2020;Республика Хакасия;Republic of Khakassia;1900;150;0;0;3670;80;500
08/05/2020;Республика Чувашия;Chuvash Republic;2100;680;0;0;10180;80;1750
08/05/2020;Ростовская область;Rostov Oblast;6100;800;40;670;15940;160;2620
08/05/2020;Рязанская область;Ryazan Oblast;6200;790;0;470;14750;50;1530
08/05/2020;Самарская область;Samara Oblast;6300;590;0;70;8020;80;820
08/05/2020;Санкт-Петербург;Saint Petersburg (city);7800;3750;40;450;65650;480;15970
08/05/2020;Саратовская область;Saratov Oblast;6400;740;0;220;9500;40;1570
08/05/2020;Свердловская область;Sverdlovsk Oblast;6600;1550;0;250;15840;30;2370
08/05/2020;Севастополь;Sevastopol (city);9200;80;0;20;1180;20;180
08/05/2020;Смоленская область;Smolensk Oblast;6700;560;0;30;6460;50;940
08/05/2020;Ставропольский край;Smolensk Oblast;2600;560;0;250;9430;200;2490
08/05/2020;Тамбовская область;Tambov Oblast;6800;850;0;330;11310;20;1890
08/05/2020;Тверская область;Tver Oblast;6900;150;0;370;7840;80;2630
08/05/2020;Томская область;Tomsk Oblast;7000;140;0;70;1760;20;480
08/05/2020;Тульская область;Tula Oblast;7100;900;10;450;16200;110;2630
08/05/2020;Тюменская область;Tyumen Oblast;7200;240;0;460;7070;50;2710
08/05/2020;Удмуртская Республика;Udmurt Republic;1800;10;10;220;3450;110;910
08/05/2020;Ульяновская область;Ulyanovsk Oblast;7300;760;0;80;6810;40;1200
08/05/2020;Хабаровский край;Khabarovsk Krai;2700;400;0;220;8210;70;2560
08/05/2020;Ханты-Мансийский АО;Khanty-Mansi Autonomous Okrug;8600;320;0;240;5830;40;2020
08/05/2020;Челябинская область;Chelyabinsk Oblast;7400;680;0;400;9670;30;1880
08/05/2020;Чеченская Республика;Chechen Republic;9500;310;0;0;7050;80;3690
08/05/2020;Ямало-Ненецкий АО;Yamalo-Nenets Autonomous Okrug;8900;360;0;140;10540;30;1580
08/05/2020;Ярославская область;Yaroslavl Oblast;7600;580;0;340;9930;110;1620
09/05/2020;Алтайский край;Altai Krai;2200;200;0;90;6410;30;1730
09/05/2020;Амурская область;Amur Oblast;2800;120;0;0;1350;10;200
09/05/2020;Архангельская область;Arkhangelsk Oblast;2900;280;0;120;4000;10;1490
09/05/2020;Астраханская область;Astrakhan Oblast;3000;440;0;270;6730;60;1610
09/05/2020;Белгородская область;Belgorod Oblast;3100;460;0;650;6590;60;1830
09/05/2020;Брянская область;Bryansk Oblast;3200;230;0;330;15370;170;4500
09/05/2020;Владимирская область;Vladimir Oblast;3300;420;10;570;11660;130;1000
09/05/2020;Волгоградская область;Volgograd Oblast;3400;1020;0;540;8930;120;2870
09/05/2020;Вологодская область;Vologda Oblast;3500;140;0;20;2670;10;900
09/05/2020;Воронежская область;Voronezh Oblast;3600;430;0;660;8090;120;3270
09/05/2020;Еврейская автономная область;Jewish Autonomous Oblast;7900;50;10;110;1750;10;340
09/05/2020;Забайкальский край;Zabaykalsky Krai;7500;100;0;120;2720;0;1040
09/05/2020;Ивановская область;Ivanovo Oblast;3700;260;30;310;6790;100;1640
09/05/2020;Иркутская область;Irkutsk Oblast;3800;180;0;10;2890;60;780
09/05/2020;Кабардино-Балкарская Республика;Kabardino-Balkar Republic;700;790;0;230;11680;30;1920
09/05/2020;Калининградская область;Kaliningrad Oblast;3900;340;0;60;6710;110;1750
09/05/2020;Калужская область;Kaluga Oblast;4000;770;10;0;16410;140;2240
09/05/2020;Камчатский край;Kamchatka Krai;4100;100;0;100;3630;0;600
09/05/2020;Карачаево-Черкесская Республика;Karachay-Cherkess Republic;900;310;0;170;5090;30;660
09/05/2020;Кемеровская область;Kemerovo Oblast;4200;290;10;120;2330;60;620
09/05/2020;Костромская область;Kostroma Oblast;4400;100;0;110;3430;30;960
09/05/2020;Краснодарский край;Krasnodar Krai;2300;980;0;410;18300;210;5950
09/05/2020;Красноярский край;Krasnoyarsk Krai;2400;1060;10;330;10700;130;2530
09/05/2020;Курганская область;Kurgan Oblast;4500;60;0;40;710;0;330
09/05/2020;Курская область;Kursk Oblast;4600;710;0;540;13390;60;2730
09/05/2020;Ленинградская область;Leningrad Oblast;4700;790;20;270;14330;60;3930
09/05/2020;Липецкая область;Lipetsk Oblast;4800;490;0;0;8010;20;1860
09/05/2020;Магаданская область;Magadan Oblast;4900;80;0;10;1540;20;680
09/05/2020;Москва;Moscow (city);7700;56670;540;25200;1041890;10100;127790
09/05/2020;Московская область;Moscow Oblast;5000;10750;110;2170;194250;1860;10300
09/05/2020;Мурманская область;Murmansk Oblast;5100;180;0;230;23400;40;2570
09/05/2020;Нижегородская область;Nizhny Novgorod Oblast;5200;2940;30;1390;41800;260;6490
09/05/2020;Новгородская область;Novgorod Oblast;5300;120;0;120;4690;60;810
09/05/2020;Новосибирская область;Novosibirsk Oblast;5400;760;20;440;10250;140;3060
09/05/2020;Омская область;Omsk Oblast;5500;220;0;80;2450;60;540
09/05/2020;Оренбургская область;Orenburg Oblast;5600;480;0;550;8950;50;2720
09/05/2020;Орловская область;Oryol Oblast;5700;500;0;330;9730;70;2440
09/05/2020;Пензенская область;Penza Oblast;5800;450;0;550;7230;80;3010
09/05/2020;Пермский край;Perm Krai;5900;160;10;520;7350;110;3850
09/05/2020;Приморский край;Primorsky Krai;2500;450;0;310;8080;100;1810
09/05/2020;Псковская область;Pskov Oblast;6000;70;0;80;2770;80;590
09/05/2020;Республика Адыгея;Republic of Adygea;100;80;0;260;2200;70;1400
09/05/2020;Республика Алтай;Altai Republic;400;100;0;70;510;0;120
09/05/2020;Республика Башкортостан;Republic of Bashkortostan;200;840;10;480;14160;150;4090
09/05/2020;Республика Бурятия;Republic of Buryatia;300;220;10;90;5700;50;1710
09/05/2020;Республика Дагестан;Republic of Dagestan;500;920;10;1710;25600;180;6790
09/05/2020;Республика Ингушетия;Republic of Ingushetia;600;440;0;130;11520;280;2630
09/05/2020;Республика Калмыкия;Republic of Kalmykia;800;500;0;80;4550;50;1020
09/05/2020;Республика Карелия;Republic of Karelia;1000;30;0;10;1280;0;310
09/05/2020;Республика Коми;Komi Republic;1100;100;30;200;8030;140;2140
09/05/2020;Республика Крым;Republic of Crimea;8200;0;10;130;1770;20;570
09/05/2020;Республика Марий Эл;Mari El Republic;1200;370;10;520;8820;50;5890
09/05/2020;Республика Мордовия;Republic of Mordovia;1300;470;0;370;11020;80;1970
09/05/2020;Республика Саха (Якутия);Sakha Republic (Yakutia);1400;400;0;170;4770;40;830
09/05/2020;Республика Северная Осетия - Алания;Republic of North Ossetia–Alania;1500;690;0;340;15050;100;2960
09/05/2020;Республика Татарстан;Republic of Tatarstan;1600;880;10;1120;15860;50;3400
09/05/2020;Республика Тыва;Tuva Republic;1700;40;0;0;600;0;290
09/05/2020;Республика Хакасия;Republic of Khakassia;1900;360;0;440;4030;80;940
09/05/2020;Республика Чувашия;Chuvash Republic;2100;630;0;250;10810;80;2000
09/05/2020;Ростовская область;Rostov Oblast;6100;800;30;760;16740;190;3380
09/05/2020;Рязанская область;Ryazan Oblast;6200;850;0;450;15600;50;1980
09/05/2020;Самарская область;Samara Oblast;6300;750;10;200;8770;90;1020
09/05/2020;Санкт-Петербург;Saint Petersburg (city);7800;4250;50;650;69900;530;16620
09/05/2020;Саратовская область;Saratov Oblast;6400;570;0;390;10070;40;1960
09/05/2020;Сахалинская область;Sakhalin Oblast;6500;60;0;0;370;0;200
09/05/2020;Свердловская область;Sverdlovsk Oblast;6600;1210;0;320;17050;30;2690
09/05/2020;Севастополь;Sevastopol (city);9200;10;0;30;1190;20;210
09/05/2020;Смоленская область;Smolensk Oblast;6700;220;20;1600;6680;70;2540
09/05/2020;Ставропольский край;Smolensk Oblast;2600;690;0;300;10120;200;2790
09/05/2020;Тамбовская область;Tambov Oblast;6800;900;0;610;12210;20;2500
09/05/2020;Тверская область;Tver Oblast;6900;380;20;530;8220;100;3160
09/05/2020;Томская область;Tomsk Oblast;7000;150;0;30;1910;20;510
09/05/2020;Тульская область;Tula Oblast;7100;860;10;30;17060;120;2660
09/05/2020;Тюменская область;Tyumen Oblast;7200;230;0;130;7300;50;2840
09/05/2020;Удмуртская Республика;Udmurt Republic;1800;70;0;150;3520;110;1060
09/05/2020;Ульяновская область;Ulyanovsk Oblast;7300;840;0;240;7650;40;1440
09/05/2020;Хабаровский край;Khabarovsk Krai;2700;410;0;890;8620;70;3450
09/05/2020;Ханты-Мансийский АО;Khanty-Mansi Autonomous Okrug;8600;430;0;170;6260;40;2190
09/05/2020;Челябинская область;Chelyabinsk Oblast;7400;910;10;610;10580;40;2490
09/05/2020;Чеченская Республика;Chechen Republic;9500;280;0;350;7330;80;4040
09/05/2020;Чукотский автономный округ;Chukotka Autonomous Okrug;8700;10;0;30;280;0;110
09/05/2020;Ямало-Ненецкий АО;Yamalo-Nenets Autonomous Okrug;8900;510;0;0;11050;30;1580
09/05/2020;Ярославская область;Yaroslavl Oblast;7600;580;0;0;10510;110;1620
10/05/2020;Алтайский край;Altai Krai;2200;280;0;310;6690;30;2040
10/05/2020;Амурская область;Amur Oblast;2800;50;0;40;1400;10;240
10/05/2020;Архангельская область;Arkhangelsk Oblast;2900;250;20;70;4250;30;1560
10/05/2020;Астраханская область;Astrakhan Oblast;3000;580;0;160;7310;60;1770
10/05/2020;Белгородская область;Belgorod Oblast;3100;480;0;250;7070;60;2080
10/05/2020;Брянская область;Bryansk Oblast;3200;680;0;500;16050;170;5000
10/05/2020;Владимирская область;Vladimir Oblast;3300;830;20;0;12490;150;1000
10/05/2020;Волгоградская область;Volgograd Oblast;3400;1190;0;70;10120;120;2940
10/05/2020;Вологодская область;Vologda Oblast;3500;190;0;80;2860;10;980
10/05/2020;Воронежская область;Voronezh Oblast;3600;390;0;50;8480;120;3320
10/05/2020;Еврейская автономная область;Jewish Autonomous Oblast;7900;40;0;0;1790;10;340
10/05/2020;Забайкальский край;Zabaykalsky Krai;7500;330;0;70;3050;0;1110
10/05/2020;Ивановская область;Ivanovo Oblast;3700;790;0;130;7580;100;1770
10/05/2020;Иркутская область;Irkutsk Oblast;3800;250;0;30;3140;60;810
10/05/2020;Кабардино-Балкарская Республика;Kabardino-Balkar Republic;700;770;0;70;12450;30;1990
10/05/2020;Калининградская область;Kaliningrad Oblast;3900;420;0;130;7130;110;1880
10/05/2020;Калужская область;Kaluga Oblast;4000;890;10;40;17300;150;2280
10/05/2020;Камчатский край;Kamchatka Krai;4100;130;0;50;3760;0;650
10/05/2020;Карачаево-Черкесская Республика;Karachay-Cherkess Republic;900;180;0;200;5270;30;860
10/05/2020;Кемеровская область;Kemerovo Oblast;4200;180;0;100;2510;60;720
10/05/2020;Кировская область;Kirov Oblast;4300;730;10;750;8540;50;2630
10/05/2020;Костромская область;Kostroma Oblast;4400;140;0;110;3570;30;1070
10/05/2020;Краснодарский край;Krasnodar Krai;2300;990;10;270;19290;220;6220
10/05/2020;Красноярский край;Krasnoyarsk Krai;2400;730;10;310;11430;140;2840
10/05/2020;Курганская область;Kurgan Oblast;4500;20;0;0;730;0;330
10/05/2020;Курская область;Kursk Oblast;4600;710;0;250;14100;60;2980
10/05/2020;Ленинградская область;Leningrad Oblast;4700;670;0;300;15000;60;4230
10/05/2020;Липецкая область;Lipetsk Oblast;4800;480;10;0;8490;30;1860
10/05/2020;Магаданская область;Magadan Oblast;4900;10;10;50;1550;30;730
10/05/2020;Москва;Moscow (city);7700;55510;580;10110;1097400;10680;137900
10/05/2020;Московская область;Moscow Oblast;5000;11330;90;2060;205580;1950;12360
10/05/2020;Мурманская область;Murmansk Oblast;5100;310;10;130;23710;50;2700
10/05/2020;Нижегородская область;Nizhny Novgorod Oblast;5200;2620;30;120;44420;290;6610
10/05/2020;Новгородская область;Novgorod Oblast;5300;280;0;210;4970;60;1020
10/05/2020;Новосибирская область;Novosibirsk Oblast;5400;750;10;10;11000;150;3070
10/05/2020;Омская область;Omsk Oblast;5500;340;0;0;2790;60;540
10/05/2020;Оренбургская область;Orenburg Oblast;5600;420;0;120;9370;50;2840
10/05/2020;Орловская область;Oryol Oblast;5700;500;20;50;10230;90;2490
10/05/2020;Пензенская область;Penza Oblast;5800;410;0;490;7640;80;3500
10/05/2020;Пермский край;Perm Krai;5900;80;0;60;7430;110;3910
10/05/2020;Приморский край;Primorsky Krai;2500;480;0;120;8560;100;1930
10/05/2020;Псковская область;Pskov Oblast;6000;160;0;70;2930;80;660
10/05/2020;Республика Адыгея;Republic of Adygea;100;40;0;330;2240;70;1730
10/05/2020;Республика Алтай;Altai Republic;400;10;0;50;520;0;170
10/05/2020;Республика Башкортостан;Republic of Bashkortostan;200;750;0;260;14910;150;4350
10/05/2020;Республика Бурятия;Republic of Buryatia;300;500;0;60;6200;50;1770
10/05/2020;Республика Дагестан;Republic of Dagestan;500;930;0;930;26530;180;7720
10/05/2020;Республика Ингушетия;Republic of Ingushetia;600;470;10;90;11990;290;2720
10/05/2020;Республика Калмыкия;Republic of Kalmykia;800;180;10;30;4730;60;1050
10/05/2020;Республика Карелия;Republic of Karelia;1000;200;0;10;1480;0;320
10/05/2020;Республика Коми;Komi Republic;1100;200;0;50;8230;140;2190
10/05/2020;Республика Крым;Republic of Crimea;8200;120;0;70;1890;20;640
10/05/2020;Республика Марий Эл;Mari El Republic;1200;210;0;50;9030;50;5940
10/05/2020;Республика Мордовия;Republic of Mordovia;1300;460;0;190;11480;80;2160
10/05/2020;Республика Саха (Якутия);Sakha Republic (Yakutia);1400;330;0;230;5100;40;1060
10/05/2020;Республика Северная Осетия - Алания;Republic of North Ossetia–Alania;1500;700;0;0;15750;100;2960
10/05/2020;Республика Татарстан;Republic of Tatarstan;1600;850;0;200;16710;50;3600
10/05/2020;Республика Тыва;Tuva Republic;1700;210;0;0;810;0;290
10/05/2020;Республика Хакасия;Republic of Khakassia;1900;220;0;20;4250;80;960
10/05/2020;Республика Чувашия;Chuvash Republic;2100;630;0;50;11440;80;2050
10/05/2020;Ростовская область;Rostov Oblast;6100;890;20;500;17630;210;3880
10/05/2020;Рязанская область;Ryazan Oblast;6200;880;0;170;16480;50;2150
10/05/2020;Самарская область;Samara Oblast;6300;740;0;240;9510;90;1260
10/05/2020;Санкт-Петербург;Saint Petersburg (city);7800;4140;0;120;74040;530;16740
10/05/2020;Саратовская область;Saratov Oblast;6400;690;0;370;10760;40;2330
10/05/2020;Свердловская область;Sverdlovsk Oblast;6600;1390;0;10;18440;30;2700
10/05/2020;Севастополь;Sevastopol (city);9200;30;0;30;1220;20;240
10/05/2020;Смоленская область;Smolensk Oblast;6700;700;0;0;7380;70;2540
10/05/2020;Ставропольский край;Smolensk Oblast;2600;380;0;100;10500;200;2890
10/05/2020;Тамбовская область;Tambov Oblast;6800;910;0;290;13120;20;2790
10/05/2020;Тверская область;Tver Oblast;6900;450;0;0;8670;100;3160
10/05/2020;Томская область;Tomsk Oblast;7000;190;0;50;2100;20;560
10/05/2020;Тульская область;Tula Oblast;7100;890;0;250;17950;120;2910
10/05/2020;Тюменская область;Tyumen Oblast;7200;730;0;90;8030;50;2930
10/05/2020;Удмуртская Республика;Udmurt Republic;1800;180;0;230;3700;110;1290
10/05/2020;Ульяновская область;Ulyanovsk Oblast;7300;830;0;10;8480;40;1450
10/05/2020;Хабаровский край;Khabarovsk Krai;2700;340;0;0;8960;70;3450
10/05/2020;Ханты-Мансийский АО;Khanty-Mansi Autonomous Okrug;8600;670;0;280;6930;40;2470
10/05/2020;Челябинская область;Chelyabinsk Oblast;7400;800;0;140;11380;40;2630
10/05/2020;Чеченская Республика;Chechen Republic;9500;260;0;180;7590;80;4220
10/05/2020;Чукотский автономный округ;Chukotka Autonomous Okrug;8700;20;0;0;300;0;110
10/05/2020;Ямало-Ненецкий АО;Yamalo-Nenets Autonomous Okrug;8900;720;0;80;11770;30;1660
10/05/2020;Ярославская область;Yaroslavl Oblast;7600;630;0;0;11140;110;1620
11/05/2020;Алтайский край;Altai Krai;2200;380;0;200;7070;30;2240
11/05/2020;Амурская область;Amur Oblast;2800;120;0;0;1520;10;240
11/05/2020;Архангельская область;Arkhangelsk Oblast;2900;320;0;70;4570;30;1630
11/05/2020;Астраханская область;Astrakhan Oblast;3000;330;0;40;7640;60;1810
11/05/2020;Белгородская область;Belgorod Oblast;3100;910;0;0;7980;60;2080
11/05/2020;Брянская область;Bryansk Oblast;3200;730;50;360;16780;220;5360
11/05/2020;Владимирская область;Vladimir Oblast;3300;770;0;0;13260;150;1000
11/05/2020;Волгоградская область;Volgograd Oblast;3400;490;0;200;10610;120;3140
11/05/2020;Вологодская область;Vologda Oblast;3500;120;0;60;2980;10;1040
11/05/2020;Воронежская область;Voronezh Oblast;3600;510;0;100;8990;120;3420
11/05/2020;Еврейская автономная область;Jewish Autonomous Oblast;7900;60;0;50;1850;10;390
11/05/2020;Забайкальский край;Zabaykalsky Krai;7500;390;0;40;3440;0;1150
11/05/2020;Ивановская область;Ivanovo Oblast;3700;850;10;30;8430;110;1800
11/05/2020;Иркутская область;Irkutsk Oblast;3800;0;0;40;3140;60;850
11/05/2020;Кабардино-Балкарская Республика;Kabardino-Balkar Republic;700;800;0;240;13250;30;2230
11/05/2020;Калининградская область;Kaliningrad Oblast;3900;400;0;190;7530;110;2070
11/05/2020;Калужская область;Kaluga Oblast;4000;980;0;260;18280;150;2540
11/05/2020;Камчатский край;Kamchatka Krai;4100;80;0;0;3840;0;650
11/05/2020;Карачаево-Черкесская Республика;Karachay-Cherkess Republic;900;120;0;0;5390;30;860
11/05/2020;Кемеровская область;Kemerovo Oblast;4200;0;10;70;2510;70;790
11/05/2020;Костромская область;Kostroma Oblast;4400;150;0;80;3720;30;1150
11/05/2020;Краснодарский край;Krasnodar Krai;2300;980;0;400;20270;220;6620
11/05/2020;Красноярский край;Krasnoyarsk Krai;2400;580;10;10;12010;150;2850
11/05/2020;Курганская область;Kurgan Oblast;4500;60;0;20;790;0;350
11/05/2020;Курская область;Kursk Oblast;4600;740;0;30;14840;60;3010
11/05/2020;Ленинградская область;Leningrad Oblast;4700;660;0;270;15660;60;4500
11/05/2020;Липецкая область;Lipetsk Oblast;4800;480;0;70;8970;30;1930
11/05/2020;Магаданская область;Magadan Oblast;4900;0;0;100;1550;30;830
11/05/2020;Москва;Moscow (city);7700;61690;560;40320;1159090;11240;178220
11/05/2020;Московская область;Moscow Oblast;5000;10790;140;1530;216370;2090;13890
11/05/2020;Мурманская область;Murmansk Oblast;5100;450;0;210;24160;50;2910
11/05/2020;Ненецкий автономный округ;Nenets Autonomous Okrug;8300;10;0;0;500;0;10
11/05/2020;Нижегородская область;Nizhny Novgorod Oblast;5200;2910;20;330;47330;310;6940
11/05/2020;Новгородская область;Novgorod Oblast;5300;170;0;60;5140;60;1080
11/05/2020;Новосибирская область;Novosibirsk Oblast;5400;710;0;70;11710;150;3140
11/05/2020;Омская область;Omsk Oblast;5500;230;10;40;3020;70;580
11/05/2020;Оренбургская область;Orenburg Oblast;5600;490;0;470;9860;50;3310
11/05/2020;Орловская область;Oryol Oblast;5700;640;0;80;10870;90;2570
11/05/2020;Пензенская область;Penza Oblast;5800;380;20;520;8020;100;4020
11/05/2020;Пермский край;Perm Krai;5900;100;0;100;7530;110;4010
11/05/2020;Приморский край;Primorsky Krai;2500;510;0;200;9070;100;2130
11/05/2020;Псковская область;Pskov Oblast;6000;150;0;10;3080;80;670
11/05/2020;Республика Адыгея;Republic of Adygea;100;170;0;0;2410;70;1730
11/05/2020;Республика Алтай;Altai Republic;400;20;0;10;540;0;180
11/05/2020;Республика Башкортостан;Republic of Bashkortostan;200;760;0;0;15670;150;4350
11/05/2020;Республика Бурятия;Republic of Buryatia;300;0;0;110;6200;50;1880
11/05/2020;Республика Дагестан;Republic of Dagestan;500;1190;20;1960;27720;200;9680
11/05/2020;Республика Ингушетия;Republic of Ingushetia;600;460;0;150;12450;290;2870
11/05/2020;Республика Калмыкия;Republic of Kalmykia;800;210;0;240;4940;60;1290
11/05/2020;Республика Карелия;Republic of Karelia;1000;120;0;30;1600;0;350
11/05/2020;Республика Коми;Komi Republic;1100;210;10;330;8440;150;2520
11/05/2020;Республика Крым;Republic of Crimea;8200;40;0;0;1930;20;640
11/05/2020;Республика Марий Эл;Mari El Republic;1200;250;0;290;9280;50;6230
11/05/2020;Республика Мордовия;Republic of Mordovia;1300;420;0;210;11900;80;2370
11/05/2020;Республика Саха (Якутия);Sakha Republic (Yakutia);1400;410;0;140;5510;40;1200
11/05/2020;Республика Северная Осетия - Алания;Republic of North Ossetia–Alania;1500;720;0;0;16470;100;2960
11/05/2020;Республика Татарстан;Republic of Tatarstan;1600;900;0;1000;17610;50;4600
11/05/2020;Республика Тыва;Tuva Republic;1700;120;0;0;930;0;290
11/05/2020;Республика Хакасия;Republic of Khakassia;1900;410;0;0;4660;80;960
11/05/2020;Республика Чувашия;Chuvash Republic;2100;760;0;500;12200;80;2550
11/05/2020;Ростовская область;Rostov Oblast;6100;880;10;190;18510;220;4070
11/05/2020;Рязанская область;Ryazan Oblast;6200;960;0;90;17440;50;2240
11/05/2020;Самарская область;Samara Oblast;6300;660;0;90;10170;90;1350
11/05/2020;Санкт-Петербург;Saint Petersburg (city);7800;3070;30;70;77110;560;16810
11/05/2020;Саратовская область;Saratov Oblast;6400;920;10;40;11680;50;2370
11/05/2020;Сахалинская область;Sakhalin Oblast;6500;10;0;0;380;0;200
11/05/2020;Свердловская область;Sverdlovsk Oblast;6600;1080;0;130;19520;30;2830
11/05/2020;Севастополь;Sevastopol (city);9200;40;0;0;1260;20;240
11/05/2020;Смоленская область;Smolensk Oblast;6700;1640;0;100;9020;70;2640
11/05/2020;Ставропольский край;Smolensk Oblast;2600;340;0;120;10840;200;3010
11/05/2020;Тамбовская область;Tambov Oblast;6800;910;0;140;14030;20;2930
11/05/2020;Тверская область;Tver Oblast;6900;310;0;280;8980;100;3440
11/05/2020;Томская область;Tomsk Oblast;7000;690;10;0;2790;30;560
11/05/2020;Тульская область;Tula Oblast;7100;860;0;330;18810;120;3240
11/05/2020;Тюменская область;Tyumen Oblast;7200;290;0;70;8320;50;3000
11/05/2020;Удмуртская Республика;Udmurt Republic;1800;190;10;0;3890;120;1290
11/05/2020;Ульяновская область;Ulyanovsk Oblast;7300;0;0;70;8480;40;1520
11/05/2020;Хабаровский край;Khabarovsk Krai;2700;390;0;200;9350;70;3650
11/05/2020;Ханты-Мансийский АО;Khanty-Mansi Autonomous Okrug;8600;840;0;50;7770;40;2520
11/05/2020;Чеченская Республика;Chechen Republic;9500;280;0;230;7870;80;4450
11/05/2020;Чукотский автономный округ;Chukotka Autonomous Okrug;8700;10;0;0;310;0;110
11/05/2020;Ямало-Ненецкий АО;Yamalo-Nenets Autonomous Okrug;8900;620;0;120;12390;30;1780
11/05/2020;Ярославская область;Yaroslavl Oblast;7600;780;0;360;11920;110;1980
12/05/2020;Алтайский край;Altai Krai;2200;200;0;660;7270;30;2900
12/05/2020;Амурская область;Amur Oblast;2800;170;0;60;1690;10;300
12/05/2020;Архангельская область;Arkhangelsk Oblast;2900;370;0;10;4940;30;1640
12/05/2020;Астраханская область;Astrakhan Oblast;3000;420;10;280;8060;70;2090
12/05/2020;Белгородская область;Belgorod Oblast;3100;540;20;0;8520;80;2080
12/05/2020;Брянская область;Bryansk Oblast;3200;750;70;560;17530;290;5920
12/05/2020;Владимирская область;Vladimir Oblast;3300;610;0;30;13870;150;1030
12/05/2020;Волгоградская область;Volgograd Oblast;3400;740;0;20;11350;120;3160
12/05/2020;Вологодская область;Vologda Oblast;3500;190;0;20;3170;10;1060
12/05/2020;Воронежская область;Voronezh Oblast;3600;440;0;130;9430;120;3550
12/05/2020;Еврейская автономная область;Jewish Autonomous Oblast;7900;30;0;0;1880;10;390
12/05/2020;Забайкальский край;Zabaykalsky Krai;7500;200;10;170;3640;10;1320
12/05/2020;Ивановская область;Ivanovo Oblast;3700;680;10;60;9110;120;1860
12/05/2020;Иркутская область;Irkutsk Oblast;3800;190;0;90;3330;60;940
12/05/2020;Кабардино-Балкарская Республика;Kabardino-Balkar Republic;700;760;10;380;14010;40;2610
12/05/2020;Калининградская область;Kaliningrad Oblast;3900;190;0;90;7720;110;2160
12/05/2020;Калужская область;Kaluga Oblast;4000;960;0;70;19240;150;2610
12/05/2020;Камчатский край;Kamchatka Krai;4100;140;0;70;3980;0;720
12/05/2020;Карачаево-Черкесская Республика;Karachay-Cherkess Republic;900;100;0;320;5490;30;1180
12/05/2020;Кемеровская область;Kemerovo Oblast;4200;90;0;10;2600;70;800
12/05/2020;Кировская область;Kirov Oblast;4300;220;0;610;8760;50;3240
12/05/2020;Костромская область;Kostroma Oblast;4400;120;0;40;3840;30;1190
12/05/2020;Краснодарский край;Krasnodar Krai;2300;990;0;350;21260;220;6970
12/05/2020;Красноярский край;Krasnoyarsk Krai;2400;2270;0;900;14280;150;3750
12/05/2020;Курганская область;Kurgan Oblast;4500;50;0;20;840;0;370
12/05/2020;Курская область;Kursk Oblast;4600;700;0;280;15540;60;3290
12/05/2020;Ленинградская область;Leningrad Oblast;4700;740;0;160;16400;60;4660
12/05/2020;Липецкая область;Lipetsk Oblast;4800;470;0;10;9440;30;1940
12/05/2020;Магаданская область;Magadan Oblast;4900;20;0;40;1570;30;870
12/05/2020;Москва;Moscow (city);7700;53920;550;18200;1213010;11790;196420
12/05/2020;Московская область;Moscow Oblast;5000;10630;100;1930;227000;2190;15820
12/05/2020;Мурманская область;Murmansk Oblast;5100;120;0;210;24280;50;3120
12/05/2020;Нижегородская область;Nizhny Novgorod Oblast;5200;3540;10;500;50870;320;7440
12/05/2020;Новгородская область;Novgorod Oblast;5300;270;0;90;5410;60;1170
12/05/2020;Новосибирская область;Novosibirsk Oblast;5400;550;10;240;12260;160;3380
12/05/2020;Омская область;Omsk Oblast;5500;300;0;10;3320;70;590
12/05/2020;Оренбургская область;Orenburg Oblast;5600;530;0;140;10390;50;3450
12/05/2020;Орловская область;Oryol Oblast;5700;610;10;50;11480;100;2620
12/05/2020;Пензенская область;Penza Oblast;5800;350;0;380;8370;100;4400
12/05/2020;Пермский край;Perm Krai;5900;280;10;120;7810;120;4130
12/05/2020;Приморский край;Primorsky Krai;2500;480;20;270;9550;120;2400
12/05/2020;Псковская область;Pskov Oblast;6000;200;0;0;3280;80;670
12/05/2020;Республика Адыгея;Republic of Adygea;100;110;0;110;2520;70;1840
12/05/2020;Республика Алтай;Altai Republic;400;20;0;70;560;0;250
12/05/2020;Республика Башкортостан;Republic of Bashkortostan;200;800;10;10;16470;160;4360
12/05/2020;Республика Бурятия;Republic of Buryatia;300;390;0;120;6590;50;2000
